EntrezID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	SYMBOL
11973	908.706443260099	-0.0939269489994075	0.098157765699714	-0.956897789286999	0.338618847157497	0.43950963974747	Atp6v1e1
11974	791.401482143434	0.202388271516149	0.130606238422155	1.54960646567261	0.121236000138122	0.187313590824757	Atp6v0e
11975	43.9535398343792	1.66563202823359	0.292093335701173	5.70239654470453	1.18134611140139e-08	7.36114511463208e-08	Atp6v0a1
11977	351.526392017034	0.308271751052482	0.125226796027885	2.46170756444042	0.0138277360742713	0.0285689101884853	Atp7a
11980	1523.11916403854	1.39344303414717	0.104884153909665	13.2855439282784	2.80810438577492e-40	2.60601293899538e-38	Atp8a1
11982	842.11574857296	-0.422626410413667	0.115308236857284	-3.66518838490913	0.000247156585386034	0.000760202895881737	Atp10a
11983	762.606595093205	-0.517831279329214	0.104926157113662	-4.93519722416091	8.00698062312966e-07	3.79786487704541e-06	Atpif1
11984	929.878479270064	0.270010124708209	0.10504877138604	2.57033110569145	0.0101601355289641	0.0217207429114296	Atp6v0c
11987	1388.89525747791	-0.723084883239116	0.0908233045072487	-7.96144653800178	1.70039532017025e-15	2.33073557081932e-14	Slc7a1
11990	795.66839433841	0.002232354021353	0.0984215493047252	0.0226815574142342	0.981904287103293	0.989376402434383	Atrn
11991	7970.81595313681	-0.634547126778596	0.089863777889641	-7.06121133208827	1.65057340079222e-12	1.69426945093105e-11	Hnrnpd
11992	223.761473417281	-0.0103795086000184	0.150986067568886	-0.0687448104791709	0.945192748944408	0.964531077381577	Auh
11993	1952.31874872428	0.176934464245442	0.0921371788344317	1.92033733270029	0.054815303657333	0.0957449657525956	Aup1
12000	51.437788538132	0.603912672025854	0.274001217486759	2.20405105336818	0.0275207538581751	0.0524297451089111	Avpr2
12005	1849.90945428995	-0.212466157170809	0.0745032667130517	-2.85176968130967	0.00434765894918186	0.0102294668791848	Axin1
12009	318.002020521364	-0.451037147472092	0.146744254129926	-3.07362731267657	0.0021147343371291	0.00535877846127476	Cep131
12010	21522.665250228	0.338421368312368	0.0793127330310988	4.26692354908097	1.98187037811121e-05	7.4858717521623e-05	B2m
12013	683.532601675675	0.256293105800045	0.106227736591236	2.41267595473921	0.0158358917297371	0.0322007841530322	Bach1
12014	6640.11543717085	1.05896006005413	0.135776127727129	7.7993096266697	6.22467660990048e-15	8.09136493424722e-14	Bach2
12015	274.6401155346	0.176560110750389	0.135423613765769	1.30376162502774	0.19231487058461	0.277508054413902	Bad
12017	1372.59908813425	-0.227894883794467	0.0935454120557325	-2.43619519959666	0.0148426724862138	0.0304076583387643	Bag1
12018	1659.92966346984	-0.0766074151123885	0.087030962878444	-0.880231731083866	0.378733787149927	0.48120569387403	Bak1
12021	883.513648349413	-1.32257749914514	0.109106805359556	-12.1218607289128	8.09012438549738e-34	4.62608021679805e-32	Bard1
12028	1116.33113800931	-0.311746373854388	0.117455499539633	-2.65416583366702	0.00795047433574104	0.017478693287235	Bax
12033	672.536648813617	-0.27811251270748	0.120274621765923	-2.31231251135205	0.020760467709058	0.0409489908126206	Bcap29
12034	3176.08353918819	-0.418857573597687	0.0770157648840675	-5.43859525680485	5.37022956098981e-08	3.0477062200264e-07	Phb2
12035	1870.2396123321	0.674799883757975	0.14141764783842	4.77168086212962	1.82694822498428e-06	8.24420398695578e-06	Bcat1
12036	335.162587788594	-0.278651874082695	0.134918171076316	-2.06533984162204	0.0388908563217782	0.0709853740569359	Bcat2
12039	985.028363869027	0.43151006537884	0.0999863409300853	4.3156901369215	1.59105033865253e-05	6.10226014031978e-05	Bckdha
12040	181.12054039028	-0.269436626641948	0.178364575524111	-1.51059494773684	0.130891681981987	0.200291339829715	Bckdhb
12041	1074.19079369234	-0.613459669640001	0.0915877591173716	-6.69805305372565	2.11214590988799e-11	1.8994214449366e-10	Bckdk
12042	616.68971173688	0.115502693526081	0.110659802882171	1.04376377435867	0.296594695644757	0.395436309949357	Bcl10
12048	3936.69920204129	1.1873099943654	0.1041060767137	11.4048097079923	3.95641493664001e-30	1.82091585010724e-28	Bcl2l1
12050	188.77588536497	0.866108237667921	0.155940992380566	5.55407673406507	2.7908287372784e-08	1.65173878533539e-07	Bcl2l2
12053	230.21235471538	-0.0684658278724536	0.160602042125963	-0.426307330630047	0.669883916948535	0.751007595572959	Bcl6
12054	665.504842316119	0.146053743566914	0.107279649087022	1.36143010170028	0.173377808775414	0.253386285136858	Bcl7b
12055	422.587126326739	-0.142429176477701	0.130304908964005	-1.09304536268119	0.27437388323646	0.371097969896451	Bcl7c
12068	471.202188321902	0.00318306542425538	0.124889124721963	0.0254871305355191	0.97966641349907	0.98795609990527	Bet1
